"order_id","quantity","order_date","year_of_order","customer_id","name","email","gender","birthdate","category","year_of_birthdate","age_customer","group age","product_id","product_name","category (Right)","price","cost","margin_price_cost","payment_method","payment_status","payment_date","payment_method (#1)","shipping_date","shipping_fee","shipping_status","rating","comment","rating_language","revenue","profit","product profit"
"ORD12582",1,"2025-04-18",2025,"CUST1197","Spencer Haynes","randolphandrew@reed.com","Other","1969-11-22","New",1969,56,"Group 30 - 60","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-04-18","Card","2025-04-23",18.05,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD12583",3,"2024-04-22",2024,"CUST1046","John Pierce","danielyang@gmail.com","Female","1967-11-21","VIP",1967,58,"Group 30 - 60","PROD1035","Campaign","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-25","Card","2024-04-27",15.5,"Shipped",5,"Sure best appear majority cultural college many wife.","Perfect",297.96,98.57999999999998,32.86
"ORD12584",3,"2024-11-13",2024,"CUST1077","Megan Young","roberthill@fry.biz","Other","1996-06-23","Loyal",1996,29,"Group 18 - 30","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Failed","2024-11-17","Card","2024-11-14",4.64,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12585",5,"2025-01-31",2025,"CUST1123","Michelle Harmon","malik37@thompson-sanders.com","Other","2000-01-07","Regular",2000,25,"Group 18 - 30","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-02-01","Bank","2025-02-03",3.35,"Pending",3,"More over increase community thank fast.","Average",496.59999999999997,164.3,32.86
"ORD12586",5,"2023-07-09",2023,"CUST1074","Amy Silva","wheelersean@warner.biz","Female","1975-04-15","VIP",1975,50,"Group 30 - 60","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-07-09","Bank","2023-07-14",17.61,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12587",2,"2024-12-11",2024,"CUST1358","Christian Leblanc","kennetheaton@hotmail.com","Female","1967-06-18","VIP",1967,58,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-12-13","Card","2024-12-12",9.55,"Shipped",3,"Respond hope growth couple he seek.","Average",198.64,65.72,32.86
"ORD12588",2,"2024-04-28",2024,"CUST1136","Robert Potter","larry73@webb.info","Female","1996-08-05","New",1996,29,"Group 18 - 30","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-05-02","Cash","2024-05-02",7.49,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12589",1,"2025-01-02",2025,"CUST1089","Aimee Montoya","robin55@yahoo.com","Male","2004-02-12","Regular",2004,21,"Group 18 - 30","PROD1023","Water","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-01-02","Cash","2025-01-05",1.78,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD12590",3,"2024-06-19",2024,"CUST1399","Hannah Luna","afischer@hotmail.com","Other","1971-07-24","Loyal",1971,54,"Group 30 - 60","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2024-06-21","Bank","2024-06-20",11.54,"Pending",4,"Eight senior record spring smile single everything administration during.","Good",297.96,98.57999999999998,32.86
"ORD12591",1,"2025-01-25",2025,"CUST1324","Natalie Bautista","ylewis@love.biz","Other","2007-05-13","VIP",2007,18,"Group 18","PROD1006","Scene","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-01-25","Card","2025-01-26",4.6,"Shipped",5,"Single on vote stage responsibility federal local story black anything.","Perfect",99.32,32.86,32.86
"ORD12592",1,"2024-02-27",2024,"CUST1499","Phillip Berry","hbrown@flores.com","Other","1966-09-03","Loyal",1966,59,"Group 30 - 60","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-03-02","Card","2024-02-28",13.43,"Shipped",4,"Official yourself before whom price wonder sometimes.","Good",99.32,32.86,32.86
"ORD12593",3,"2025-04-15",2025,"CUST1060","Victoria Garcia","kathleenbecker@hotmail.com","Female","1960-08-21","Regular",1960,65,"Group 60","PROD1049","Owner","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-04-18","Card","2025-04-21",10.73,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12594",2,"2024-10-01",2024,"CUST1137","Courtney Gonzalez","evanslisa@gmail.com","Other","1973-01-01","VIP",1973,52,"Group 30 - 60","PROD1000","Color","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-10-04","Card","2024-10-07",8.56,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12595",3,"2024-08-27",2024,"CUST1049","Eric Carney","manuel01@andrews.com","Female","2004-08-09","Regular",2004,21,"Group 18 - 30","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Cash","Failed","2024-08-29","Cash","2024-08-29",11.27,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12596",4,"2025-03-22",2025,"CUST1258","Denise Davenport","reesesamantha@smith-roth.com","Other","1984-09-08","Regular",1984,41,"Group 30 - 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-03-25","Card","2025-03-25",3.99,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12597",4,"2023-05-13",2023,"CUST1460","Kelsey Rodriguez","riveramegan@gmail.com","Male","1995-12-01","VIP",1995,30,"Group 18 - 30","PROD1035","Campaign","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-05-17","Card","2023-05-16",3.57,"Shipped",4,"Large difficult environmental wide what account consider Mr statement.","Good",397.28,131.44,32.86
"ORD12598",4,"2023-02-24",2023,"CUST1106","Sharon Cherry","karenmarquez@hickman-evans.org","Male","1977-02-15","VIP",1977,48,"Group 30 - 60","PROD1012","Lose","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-02-26","Bank","2023-03-02",17.51,"Pending",3,"Leader test yes beat toward method parent well check.","Average",397.28,131.44,32.86
"ORD12599",5,"2024-05-24",2024,"CUST1112","Julia Torres","bartonkenneth@gmail.com","Male","1991-09-23","VIP",1991,34,"Group 30 - 60","PROD1005","Role","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-05-24","Bank","2024-05-25",10.51,"Delayed",4,"General if true course board catch us.","Good",496.59999999999997,164.3,32.86
"ORD12600",2,"2024-10-31",2024,"CUST1349","Theodore Jones Jr.","vaughangary@hotmail.com","Other","1981-06-18","Regular",1981,44,"Group 30 - 60","PROD1013","So","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-11-01","Cash","2024-11-02",19.15,"Shipped",4,"Four lose serious prepare run white face suggest finally somebody.","Good",198.64,65.72,32.86
"ORD12601",2,"2024-06-24",2024,"CUST1253","Barbara Dudley","perryeddie@hotmail.com","Male","2006-08-18","Regular",2006,19,"Group 18 - 30","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2024-06-24","Bank","2024-06-24",3.1,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12602",5,"2024-02-14",2024,"CUST1117","Ashley Waller","ashleyjackson@jackson-adams.com","Other","1987-05-31","New",1987,38,"Group 30 - 60","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-02-18","Bank","2024-02-17",15.72,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12603",1,"2023-07-30",2023,"CUST1492","William Gould","birdcaitlin@taylor.com","Male","1995-08-06","New",1995,30,"Group 18 - 30","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-08-01","Card","2023-08-05",11.7,"Shipped",5,"Fly member spend walk side away.","Perfect",99.32,32.86,32.86
"ORD12604",4,"2024-10-27",2024,"CUST1197","Spencer Haynes","randolphandrew@reed.com","Other","1969-11-22","New",1969,56,"Group 30 - 60","PROD1046","Population","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2024-10-27","Bank","2024-11-01",7.83,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12605",4,"2023-10-20",2023,"CUST1336","Daniel Kane","tammy00@hotmail.com","Male","1991-01-11","Loyal",1991,34,"Group 30 - 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-10-22","Bank","2023-10-25",5.94,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12606",1,"2025-01-03",2025,"CUST1364","Tracy Burke","michael31@yahoo.com","Other","1973-12-31","VIP",1973,52,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Failed","2025-01-06","Card","2025-01-03",17.34,"Shipped",5,"Resource development read particularly effect seven attention require.","Perfect",99.32,32.86,32.86
"ORD12607",3,"2023-04-25",2023,"CUST1050","Jessica Holmes","lkhan@osborn.info","Female","1990-03-21","Regular",1990,35,"Group 30 - 60","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-04-26","Cash","2023-04-30",1.41,"Cancelled",5,"Sea bar his physical let site.","Perfect",297.96,98.57999999999998,32.86
"ORD12608",3,"2024-10-31",2024,"CUST1244","Shannon Rivera","ylopez@lopez-williams.info","Male","1992-06-20","VIP",1992,33,"Group 30 - 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-11-04","Cash","2024-11-05",15.72,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12609",2,"2023-09-16",2023,"CUST1402","Mary Thompson","seanlyons@garcia.biz","Other","1998-09-05","Regular",1998,27,"Group 18 - 30","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-09-16","Card","2023-09-20",10.5,"Pending",3,"Both grow not without.","Average",198.64,65.72,32.86
"ORD12610",5,"2025-02-01",2025,"CUST1425","Gregory Ponce","xdalton@gmail.com","Other","1957-07-13","Regular",1957,68,"Group 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Failed","2025-02-02","Bank","2025-02-07",5.48,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12611",2,"2023-05-02",2023,"CUST1034","Debra Davidson","mark16@parker.com","Other","2007-03-15","VIP",2007,18,"Group 18","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-05-06","Card","2023-05-04",7.71,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12612",3,"2023-10-26",2023,"CUST1301","Heather Fields","daniel17@lynch.net","Male","1956-09-26","New",1956,69,"Group 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-10-30","Card","2023-10-28",8.55,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12613",1,"2025-02-13",2025,"CUST1409","Jesse Brown","mclaughlincasey@dunn.net","Female","1962-04-24","VIP",1962,63,"Group 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-02-16","Cash","2025-02-15",8.8,"Pending",1,"Left into push three hold wall know finish American.","Very Bad",99.32,32.86,32.86
"ORD12614",2,"2024-01-16",2024,"CUST1498","Meghan Rush","hconrad@gmail.com","Female","1982-12-01","VIP",1982,43,"Group 30 - 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-01-18","Cash","2024-01-18",16.39,"Delayed",5,"Oil include really middle only fast.","Perfect",198.64,65.72,32.86
"ORD12615",4,"2024-07-14",2024,"CUST1068","James Brown","victoria67@yahoo.com","Female","1976-05-14","Regular",1976,49,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-07-16","Card","2024-07-20",17.39,"Cancelled",3,"Sign particular despite stop edge during wish issue.","Average",397.28,131.44,32.86
"ORD12616",4,"2025-06-07",2025,"CUST1348","James Parks","willie87@williams-villanueva.com","Male","1991-02-22","Regular",1991,34,"Group 30 - 60","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Failed","2025-06-08","Card","2025-06-12",11.49,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12617",1,"2025-04-20",2025,"CUST1319","Connie Brown","diamondbryant@yahoo.com","Female","1976-08-26","Loyal",1976,49,"Group 30 - 60","PROD1030","Oil","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2025-04-23","Card","2025-04-24",3.75,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD12618",3,"2024-05-15",2024,"CUST1420","George Harper","duranamber@gmail.com","Other","1996-03-12","VIP",1996,29,"Group 18 - 30","PROD1002","Feel","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-05-19","Card","2024-05-16",2.99,"Pending",1,"Front include issue report.","Very Bad",297.96,98.57999999999998,32.86
"ORD12619",4,"2023-10-24",2023,"CUST1467","William Jones","cynthianguyen@bauer.com","Female","1985-06-02","VIP",1985,40,"Group 30 - 60","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-10-27","Card","2023-10-28",17.51,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12620",4,"2023-12-28",2023,"CUST1048","Joshua Blair","adampierce@russell.info","Female","1996-06-17","Loyal",1996,29,"Group 18 - 30","PROD1023","Water","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-12-31","Card","2023-12-28",19.27,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12621",5,"2024-08-11",2024,"CUST1404","Joann Glass","thomasburke@brown.com","Female","1965-09-14","Loyal",1965,60,"Group 30 - 60","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-08-12","Cash","2024-08-13",18.91,"Pending",5,"About author main what technology president finish traditional other.","Perfect",496.59999999999997,164.3,32.86
"ORD12622",2,"2024-04-07",2024,"CUST1073","Lauren Daniels","johnsondonna@miranda.com","Female","2006-12-02","VIP",2006,19,"Group 18 - 30","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-04-09","Bank","2024-04-11",7.41,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12623",3,"2024-03-13",2024,"CUST1191","Karen Graham","marcbutler@hotmail.com","Female","1997-02-16","New",1997,28,"Group 18 - 30","PROD1030","Oil","Clothing",99.32,66.46,0.3308497784937576,"Cash","Pending","2024-03-16","Cash","2024-03-18",3.38,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12624",2,"2023-05-07",2023,"CUST1260","Katie Suarez","uschroeder@yahoo.com","Male","1997-11-17","VIP",1997,28,"Group 18 - 30","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Pending","2023-05-10","Card","2023-05-13",11.06,"Shipped",3,"Someone community side science rate baby sell hit.","Average",198.64,65.72,32.86
"ORD12625",3,"2023-07-16",2023,"CUST1355","Jesse Perez","howardwesley@buchanan-turner.com","Other","2006-08-12","Regular",2006,19,"Group 18 - 30","PROD1038","Face","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-07-19","Card","2023-07-19",2.47,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12626",4,"2023-08-09",2023,"CUST1069","William Baker","vegadorothy@hotmail.com","Male","1977-12-27","VIP",1977,48,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-08-09","Card","2023-08-14",17.04,"Cancelled",5,"Tend theory the hard south maintain year firm generation.","Perfect",397.28,131.44,32.86
"ORD12627",5,"2023-04-01",2023,"CUST1089","Aimee Montoya","robin55@yahoo.com","Male","2004-02-12","Regular",2004,21,"Group 18 - 30","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-04-04","Bank","2023-04-04",18.54,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12628",2,"2024-02-15",2024,"CUST1259","Mrs. Kristen Reyes","megan13@gmail.com","Male","2005-04-13","New",2005,20,"Group 18 - 30","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-02-18","Card","2024-02-15",8.5,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12629",4,"2023-01-08",2023,"CUST1125","Erin Edwards","yramirez@yahoo.com","Male","1980-03-03","Loyal",1980,45,"Group 30 - 60","PROD1006","Scene","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-01-12","Bank","2023-01-14",1.71,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12630",3,"2024-06-27",2024,"CUST1230","Jessica Stephens","david09@yahoo.com","Other","1963-12-10","New",1963,62,"Group 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"Cash","Pending","2024-06-27","Cash","2024-07-01",13.21,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12631",2,"2024-04-12",2024,"CUST1294","Ryan Gonzalez","frederickmeadows@yahoo.com","Male","1980-11-28","New",1980,45,"Group 30 - 60","PROD1038","Face","Clothing",99.32,66.46,0.3308497784937576,"Cash","Pending","2024-04-15","Cash","2024-04-18",17.48,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12632",2,"2023-11-16",2023,"CUST1497","James Bradley","benjamin96@deleon.com","Male","1961-12-14","Loyal",1961,64,"Group 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Failed","2023-11-19","Card","2023-11-20",11.09,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12633",4,"2024-01-29",2024,"CUST1418","Jeffrey Mills","jimmyallen@yahoo.com","Other","2004-01-03","Regular",2004,21,"Group 18 - 30","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-01-30","Card","2024-02-04",18.72,"Shipped",1,"Few mind how wife.","Very Bad",397.28,131.44,32.86
"ORD12634",2,"2023-09-26",2023,"CUST1128","Cameron Fisher","ttaylor@gmail.com","Other","1990-05-23","New",1990,35,"Group 30 - 60","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-09-27","Card","2023-10-02",19.63,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12635",5,"2023-07-10",2023,"CUST1279","Nathan Malone","marywalter@gmail.com","Male","1970-04-04","New",1970,55,"Group 30 - 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-07-10","Card","2023-07-12",8.96,"Shipped",5,"Democratic movement popular international somebody ten friend within child care.","Perfect",496.59999999999997,164.3,32.86
"ORD12636",5,"2025-05-10",2025,"CUST1312","Shannon Ramsey","tiffanysantiago@stone-watts.org","Other","1968-06-18","New",1968,57,"Group 30 - 60","PROD1009","Store","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-05-14","Card","2025-05-16",15.49,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12637",4,"2024-11-05",2024,"CUST1099","Stephen Mckee","hullalice@lee.com","Male","1977-11-26","VIP",1977,48,"Group 30 - 60","PROD1037","Trade","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-11-05","Card","2024-11-07",3.16,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12638",3,"2023-03-02",2023,"CUST1325","Patrick Moore","bartonshannon@lawrence.com","Female","1957-05-22","Loyal",1957,68,"Group 60","PROD1017","Also","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-03-02","Cash","2023-03-05",9.41,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12639",4,"2024-03-13",2024,"CUST1296","Laura Haney","richardsondebra@brooks.com","Female","1986-10-15","New",1986,39,"Group 30 - 60","PROD1049","Owner","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-03-14","Card","2024-03-18",9.95,"Pending",3,"Human approach feel understand they wrong treat be teach design natural.","Average",397.28,131.44,32.86
"ORD12640",5,"2023-09-21",2023,"CUST1181","Tina Sanders","christopher18@mccann.net","Other","1978-02-21","VIP",1978,47,"Group 30 - 60","PROD1004","Recent","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-09-22","Card","2023-09-26",2.02,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12641",1,"2025-03-07",2025,"CUST1173","Matthew Harrington","fheath@gmail.com","Female","1990-07-27","VIP",1990,35,"Group 30 - 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-03-11","Cash","2025-03-08",2.57,"Delayed",4,"Yes describe nothing field into.","Good",99.32,32.86,32.86
"ORD12642",1,"2023-04-05",2023,"CUST1315","Jordan Chambers","john40@hotmail.com","Female","1984-06-08","Loyal",1984,41,"Group 30 - 60","PROD1038","Face","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-04-08","Bank","2023-04-09",15.33,"Shipped",4,"Explain new son explain this can already.","Good",99.32,32.86,32.86
"ORD12643",2,"2024-07-06",2024,"CUST1363","Nicole Parrish","enewman@powers-king.com","Female","2007-03-11","VIP",2007,18,"Group 18","PROD1033","Market","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-07-10","Card","2024-07-08",4.71,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12644",2,"2024-04-14",2024,"CUST1187","Samantha Garcia","rogersruben@brown.com","Other","1970-08-13","New",1970,55,"Group 30 - 60","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-17","Card","2024-04-14",12.45,"Pending",2,"Test prepare another draw consumer offer edge yard assume pattern.","Bad",198.64,65.72,32.86
"ORD12645",1,"2024-10-22",2024,"CUST1056","Timothy Duncan","greenjoe@finley-turner.org","Other","1983-10-23","Loyal",1983,42,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-10-24","Cash","2024-10-28",1.5,"Shipped",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD12646",5,"2024-12-16",2024,"CUST1030","Rebecca Henderson","cporter@taylor.info","Female","1960-05-01","Regular",1960,65,"Group 60","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-12-17","Bank","2024-12-19",7.48,"Cancelled",2,"Trial hit indicate design parent.","Bad",496.59999999999997,164.3,32.86
"ORD12647",2,"2025-02-17",2025,"CUST1083","Paul Jones","james17@davis-hardy.com","Male","1970-06-07","VIP",1970,55,"Group 30 - 60","PROD1004","Recent","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-02-19","Card","2025-02-21",4.36,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12648",4,"2024-05-28",2024,"CUST1151","Pamela Boyd","antonio38@jackson-ellis.info","Male","1974-06-13","Regular",1974,51,"Group 30 - 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-05-30","Card","2024-06-02",10.17,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12649",4,"2024-11-20",2024,"CUST1472","Lori Ingram","bquinn@hotmail.com","Other","1995-05-19","Regular",1995,30,"Group 18 - 30","PROD1005","Role","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-11-21","Card","2024-11-21",19.71,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12650",5,"2023-07-13",2023,"CUST1035","Jeffrey Chavez","tammy99@gmail.com","Female","2002-01-12","VIP",2002,23,"Group 18 - 30","PROD1045","Determine","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-07-15","Cash","2023-07-15",10.36,"Delayed",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12651",2,"2024-04-26",2024,"CUST1212","Melissa Martinez","steinmaria@martinez-dunlap.com","Other","1982-12-10","Loyal",1982,43,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"Cash","Failed","2024-04-26","Cash","2024-04-30",17.96,"Cancelled",2,"Only return according write many hospital black bring east student.","Bad",198.64,65.72,32.86
"ORD12652",4,"2025-06-17",2025,"CUST1413","Joanna Pacheco","kchurch@yahoo.com","Female","1979-03-30","VIP",1979,46,"Group 30 - 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-06-20","Cash","2025-06-20",12.85,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12653",2,"2023-12-02",2023,"CUST1407","Jeremy Turner","bowerswilliam@hall.com","Female","1962-12-13","Loyal",1962,63,"Group 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-12-06","Card","2023-12-04",2.2,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD12654",2,"2024-03-10",2024,"CUST1363","Nicole Parrish","enewman@powers-king.com","Female","2007-03-11","VIP",2007,18,"Group 18","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2024-03-11","Bank","2024-03-13",9.78,"Shipped",3,"Sign morning carry cause improve.","Average",198.64,65.72,32.86
"ORD12655",4,"2023-07-15",2023,"CUST1105","Marc Moore","whitemelissa@gmail.com","Other","1956-02-03","VIP",1956,69,"Group 60","PROD1005","Role","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2023-07-15","Card","2023-07-19",17.91,"Pending",2,"More show strong forward read chance through happen professional production professional.","Bad",397.28,131.44,32.86
"ORD12656",1,"2025-05-04",2025,"CUST1413","Joanna Pacheco","kchurch@yahoo.com","Female","1979-03-30","VIP",1979,46,"Group 30 - 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-05-08","Cash","2025-05-04",3.9,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD12657",4,"2023-09-06",2023,"CUST1341","Cynthia Morris","jmckinney@gmail.com","Female","1989-12-21","VIP",1989,36,"Group 30 - 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-09-10","Bank","2023-09-10",4.29,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD12658",5,"2024-05-12",2024,"CUST1219","Bailey Duran Dds","huangkimberly@stokes.net","Male","1976-12-13","Loyal",1976,49,"Group 30 - 60","PROD1017","Also","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-05-16","Card","2024-05-14",13.74,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD12659",3,"2023-07-31",2023,"CUST1390","Thomas Atkins","nicholasanderson@harris.biz","Female","1985-03-23","New",1985,40,"Group 30 - 60","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-08-02","Cash","2023-08-06",19.32,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD12660",4,"2024-10-26",2024,"CUST1162","Lindsey Walker","melissa86@gmail.com","Female","1990-09-19","Regular",1990,35,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-10-28","Card","2024-10-27",5.86,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
