"order_id","quantity","order_date","flag_quantity","year_of_order","month_of_order","customer_id","name","email","gender","birthdate","type_customer","product_id","product_name","category","price","cost","new column","profit_margin","cost_ratio","price_range","payment_method","payment_status","payment_date","payment_group","pay_year","shipping_id","shipping_method","shipping_status","shipping_date","shipping_type_group"
"ORD12786",2,"2023-12-20","Valid",2023,12,"CUST1048","Joshua Blair","adampierce@russell.info","Female","1996-06-17","Loyal","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-12-24","Digital",2023,"SHP11786","Express","Delivered","2023-12-23","Fast"
"ORD12787",1,"2023-03-16","Valid",2023,3,"CUST1447","Shelly Spencer","amy28@gmail.com","Other","1962-07-17","New","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-03-20","Digital",2023,"SHP11787","Express","Delivered","2023-03-17","Fast"
"ORD12788",4,"2025-03-12","Valid",2025,3,"CUST1031","James Ferrell","catherinerobertson@yahoo.com","Other","1981-08-30","VIP","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-03-14","Digital",2025,"SHP11788","Express","Delivered","2025-03-17","Fast"
"ORD12789",5,"2025-03-04","Valid",2025,3,"CUST1390","Thomas Atkins","nicholasanderson@harris.biz","Female","1985-03-23","New","PROD1015","Here","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-03-07","Digital",2025,"SHP11789","Express","Delivered","2025-03-09","Fast"
"ORD12790",4,"2024-07-31","Valid",2024,7,"CUST1276","Wayne Morgan","racheltrujillo@powell.com","Other","1970-04-04","Regular","PROD1013","So","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-08-01","Digital",2024,"SHP11790","Standard","Delivered","2024-08-01","Normal"
"ORD12791",3,"2024-09-28","Valid",2024,9,"CUST1019","Carla Gray","michelle55@anderson-wood.net","Female","1964-08-12","Regular","PROD1009","Store","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-01","Card",2024,"SHP11791","Express","Delivered","2024-10-01","Fast"
"ORD12792",5,"2023-11-15","Valid",2023,11,"CUST1153","Devon Flores","pgarcia@evans.info","Other","1980-11-05","Regular","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-11-18","Card",2023,"SHP11792","Standard","Delivered","2023-11-17","Normal"
"ORD12793",4,"2023-03-28","Valid",2023,3,"CUST1382","Douglas Gregory","shawdon@gmail.com","Male","2007-07-15","VIP","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-03-30","Card",2023,"SHP11793","Express","Failed","2023-03-31","Fast"
"ORD12794",3,"2024-07-06","Valid",2024,7,"CUST1067","Carol Tucker","mitchellhector@gmail.com","Female","1967-07-04","VIP","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-07-09","Bank",2024,"SHP11794","Express","Delivered","2024-07-10","Fast"
"ORD12795",4,"2024-11-28","Valid",2024,11,"CUST1365","Kenneth Lewis","louishayes@hopkins.org","Female","1985-12-08","Regular","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-11-28","Bank",2024,"SHP11795","Express","Delivered","2024-12-02","Fast"
"ORD12796",4,"2025-05-15","Valid",2025,5,"CUST1371","Debra White","nhammond@arnold.net","Other","2001-06-29","VIP","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-05-19","Digital",2025,"SHP11796","Same Day","In Transit","2025-05-18","Fast"
"ORD12797",5,"2025-06-10","Valid",2025,6,"CUST1213","Katherine Salas","zunderwood@johnson-vega.com","Male","1970-11-25","Regular","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-06-14","Card",2025,"SHP11797","Standard","Delivered","2025-06-16","Normal"
"ORD12798",3,"2025-04-26","Valid",2025,4,"CUST1142","Patricia Rodriguez","james14@hotmail.com","Female","1959-01-28","VIP","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-04-28","Bank",2025,"SHP11798","Express","In Transit","2025-04-30","Fast"
"ORD12799",1,"2025-02-16","Valid",2025,2,"CUST1375","Paul Lewis","seanwhite@hopkins.info","Female","1998-07-05","Loyal","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-02-20","Card",2025,"SHP11799","Same Day","Failed","2025-02-18","Fast"
"ORD12800",2,"2025-02-21","Valid",2025,2,"CUST1231","Susan Serrano","carriemccall@walker.com","Male","1975-07-28","Loyal","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-02-21","Bank",2025,"SHP11800","Standard","Delivered","2025-02-27","Normal"
"ORD12801",5,"2023-02-11","Valid",2023,2,"CUST1212","Melissa Martinez","steinmaria@martinez-dunlap.com","Other","1982-12-10","Loyal","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-02-13","Bank",2023,"SHP11801","Standard","In Transit","2023-02-13","Normal"
"ORD12802",3,"2023-04-03","Valid",2023,4,"CUST1078","Steve Sanchez","comptonshelly@hotmail.com","Other","1984-08-20","VIP","PROD1012","Lose","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-04-04","Digital",2023,"SHP11802","Same Day","Delivered","2023-04-08","Fast"
"ORD12803",4,"2024-11-27","Valid",2024,11,"CUST1213","Katherine Salas","zunderwood@johnson-vega.com","Male","1970-11-25","Regular","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-01","Card",2024,"SHP11803","Standard","Delivered","2024-12-01","Normal"
"ORD12804",3,"2024-12-27","Valid",2024,12,"CUST1115","Diana May","johnsonmichael@gmail.com","Female","1972-02-22","VIP","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-30","Card",2024,"SHP11804","Same Day","In Transit","2025-01-02","Fast"
"ORD12805",2,"2024-05-21","Valid",2024,5,"CUST1091","Brian Rodriguez","jerry93@pierce-harding.com","Male","1962-03-11","New","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-05-21","Bank",2024,"SHP11805","Express","Failed","2024-05-24","Fast"
"ORD12806",2,"2024-06-12","Valid",2024,6,"CUST1269","Patrick Thornton","kwilliams@vincent.com","Male","2006-06-05","VIP","PROD1026","Author","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-06-12","Card",2024,"SHP11806","Same Day","Delivered","2024-06-18","Fast"
"ORD12807",1,"2023-09-22","Valid",2023,9,"CUST1410","Angela Lin","sylvia43@hotmail.com","Male","2002-08-08","Loyal","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-09-26","Bank",2023,"SHP11807","Standard","Delivered","2023-09-27","Normal"
"ORD12808",1,"2024-09-17","Valid",2024,9,"CUST1380","Karla Ramos","nicholasgray@hotmail.com","Female","1962-03-30","VIP","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-09-18","Card",2024,"SHP11808","Standard","Delivered","2024-09-19","Normal"
"ORD12809",2,"2023-10-19","Valid",2023,10,"CUST1488","Bobby Guerrero","diane89@yahoo.com","Other","1964-06-08","New","PROD1024","Hundred","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-10-22","Digital",2023,"SHP11809","Express","Delivered","2023-10-24","Fast"
"ORD12810",5,"2024-04-08","Valid",2024,4,"CUST1167","Alyssa Day","erik41@ward.com","Male","1985-09-16","New","PROD1005","Role","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-04-09","Card",2024,"SHP11810","Same Day","Delivered","2024-04-09","Fast"
"ORD12811",5,"2025-03-14","Valid",2025,3,"CUST1057","Richard Aguirre","desiree30@wilson.net","Male","1976-07-20","Loyal","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-03-15","Digital",2025,"SHP11811","Express","Cancelled","2025-03-18","Fast"
"ORD12812",4,"2024-07-13","Valid",2024,7,"CUST1283","Shelia Wallace","delacruzbrandy@hotmail.com","Female","1959-12-14","New","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-07-17","Digital",2024,"SHP11812","Same Day","Delivered","2024-07-16","Fast"
"ORD12813",1,"2025-03-29","Valid",2025,3,"CUST1025","Judy Baker","pharper@hotmail.com","Male","2005-04-05","New","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-04-01","Card",2025,"SHP11813","Same Day","Delivered","2025-03-31","Fast"
"ORD12814",4,"2023-04-07","Valid",2023,4,"CUST1368","Renee Bruce","xgriffin@yahoo.com","Female","1974-07-30","Regular","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-04-11","Card",2023,"SHP11814","Same Day","Delivered","2023-04-12","Fast"
"ORD12815",1,"2025-06-05","Valid",2025,6,"CUST1446","Brenda Wright","alisonjackson@alvarado.info","Female","1966-11-03","Regular","PROD1015","Here","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-06-09","Card",2025,"SHP11815","Express","Delivered","2025-06-08","Fast"
"ORD12816",2,"2023-04-05","Valid",2023,4,"CUST1065","Amber Kidd","jennifer64@gmail.com","Female","1979-05-26","VIP","PROD1017","Also","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Pending","2023-04-05","Digital",2023,"SHP11816","Express","Delivered","2023-04-09","Fast"
"ORD12817",5,"2023-11-22","Valid",2023,11,"CUST1408","Anthony Romero","christopherhill@gomez-foster.org","Other","1960-09-30","New","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-11-26","Card",2023,"SHP11817","Standard","Delivered","2023-11-25","Normal"
"ORD12818",5,"2023-03-15","Valid",2023,3,"CUST1247","Frank Cordova","rsheppard@yahoo.com","Other","1962-08-07","VIP","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-03-17","Card",2023,"SHP11818","Express","Delivered","2023-03-19","Fast"
"ORD12819",2,"2023-12-02","Valid",2023,12,"CUST1253","Barbara Dudley","perryeddie@hotmail.com","Male","2006-08-18","Regular","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-12-05","Bank",2023,"SHP11819","Same Day","Delivered","2023-12-06","Fast"
"ORD12820",4,"2023-03-09","Valid",2023,3,"CUST1386","Adam Burgess","crystalwilliams@thomas.net","Other","1963-10-02","New","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-03-09","Digital",2023,"SHP11820","Same Day","Delivered","2023-03-13","Fast"
"ORD12821",4,"2025-01-27","Valid",2025,1,"CUST1455","Marie Moody","deborah84@yahoo.com","Other","1985-10-02","New","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-01-30","Digital",2025,"SHP11821","Same Day","Delivered","2025-02-01","Fast"
"ORD12822",3,"2023-03-18","Valid",2023,3,"CUST1043","Anthony Humphrey","david86@yahoo.com","Male","1981-06-11","Regular","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-03-18","Bank",2023,"SHP11822","Express","Delivered","2023-03-22","Fast"
"ORD12823",1,"2023-07-27","Valid",2023,7,"CUST1096","Aaron Wise","nbrooks@estrada.info","Male","1964-08-04","New","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-07-29","Digital",2023,"SHP11823","Standard","Delivered","2023-07-30","Normal"
"ORD12824",4,"2025-06-02","Valid",2025,6,"CUST1041","Fred Smith","joshuaevans@wise-bush.info","Other","1968-01-10","VIP","PROD1012","Lose","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-06-06","Bank",2025,"SHP11824","Express","Delivered","2025-06-03","Fast"
"ORD12825",2,"2025-02-04","Valid",2025,2,"CUST1499","Phillip Berry","hbrown@flores.com","Other","1966-09-03","Loyal","PROD1042","Network","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-02-04","Digital",2025,"SHP11825","Standard","Delivered","2025-02-07","Normal"
"ORD12826",4,"2023-08-09","Valid",2023,8,"CUST1226","Kirk Carter","hernandezjanet@schroeder.com","Female","1994-01-30","Regular","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2023-08-09","Bank",2023,"SHP11826","Express","Delivered","2023-08-14","Fast"
"ORD12827",5,"2023-09-19","Valid",2023,9,"CUST1261","Desiree Tyler","lopezjason@yahoo.com","Female","2004-10-14","Loyal","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-09-19","Digital",2023,"SHP11827","Same Day","In Transit","2023-09-23","Fast"
"ORD12828",1,"2024-02-14","Valid",2024,2,"CUST1166","Alyssa Long","bsmith@gmail.com","Female","1988-08-11","Loyal","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-02-16","Card",2024,"SHP11828","Standard","Cancelled","2024-02-15","Normal"
"ORD12829",3,"2023-11-27","Valid",2023,11,"CUST1435","Sophia Johnson","qgarner@ward-grant.com","Female","2006-11-19","Loyal","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2023-11-30","Card",2023,"SHP11829","Express","Delivered","2023-12-02","Fast"
"ORD12830",1,"2023-12-10","Valid",2023,12,"CUST1278","Shannon James","matthewreeves@nichols.com","Male","1970-05-05","Loyal","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-12-12","Digital",2023,"SHP11830","Same Day","Delivered","2023-12-12","Fast"
"ORD12831",5,"2025-02-09","Valid",2025,2,"CUST1088","Lisa Archer","michael77@gmail.com","Female","2006-02-08","VIP","PROD1008","Page","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Pending","2025-02-09","Digital",2025,"SHP11831","Standard","Delivered","2025-02-11","Normal"
"ORD12832",5,"2025-03-30","Valid",2025,3,"CUST1378","Anthony Moore","chardin@gmail.com","Male","2003-09-20","VIP","PROD1038","Face","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-03-30","Digital",2025,"SHP11832","Standard","Delivered","2025-04-01","Normal"
"ORD12833",5,"2023-03-15","Valid",2023,3,"CUST1177","Michael Wang","allendanielle@gmail.com","Female","1981-04-25","Loyal","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-03-19","Digital",2023,"SHP11833","Same Day","Delivered","2023-03-16","Fast"
"ORD12834",5,"2024-09-28","Valid",2024,9,"CUST1426","Jenna Larson","wolfesteve@hotmail.com","Female","2006-10-28","Regular","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2024-09-30","Digital",2024,"SHP11834","Same Day","Cancelled","2024-10-01","Fast"
"ORD12835",2,"2024-11-30","Valid",2024,11,"CUST1402","Mary Thompson","seanlyons@garcia.biz","Other","1998-09-05","Regular","PROD1005","Role","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-02","Card",2024,"SHP11835","Express","Delivered","2024-12-01","Fast"
"ORD12836",3,"2023-09-11","Valid",2023,9,"CUST1196","Daniel Salinas","frichardson@oconnor.com","Other","1973-08-11","VIP","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2023-09-12","Bank",2023,"SHP11836","Express","Delivered","2023-09-12","Fast"
"ORD12837",5,"2025-04-12","Valid",2025,4,"CUST1306","Edward Burgess","michael56@wilson.com","Male","1982-08-26","VIP","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-04-15","Digital",2025,"SHP11837","Same Day","Delivered","2025-04-13","Fast"
"ORD12838",5,"2025-03-30","Valid",2025,3,"CUST1266","Kimberly Gibson","maldonadojohn@yahoo.com","Other","1963-06-30","Regular","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2025-03-31","Bank",2025,"SHP11838","Express","Failed","2025-04-01","Fast"
"ORD12839",4,"2025-01-16","Valid",2025,1,"CUST1267","Colin Terry","susanwells@hotmail.com","Other","1967-02-11","Regular","PROD1008","Page","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-01-17","Card",2025,"SHP11839","Same Day","Delivered","2025-01-22","Fast"
"ORD12840",3,"2025-01-31","Valid",2025,1,"CUST1073","Lauren Daniels","johnsondonna@miranda.com","Female","2006-12-02","VIP","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-02-03","Digital",2025,"SHP11840","Same Day","Delivered","2025-02-03","Fast"
"ORD12841",1,"2023-11-28","Valid",2023,11,"CUST1007","Gina Moore","tanner82@hotmail.com","Female","2004-04-29","VIP","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-02","Card",2023,"SHP11841","Express","In Transit","2023-12-04","Fast"
"ORD12842",3,"2024-02-02","Valid",2024,2,"CUST1407","Jeremy Turner","bowerswilliam@hall.com","Female","1962-12-13","Loyal","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2024-02-06","Bank",2024,"SHP11842","Express","Delivered","2024-02-08","Fast"
"ORD12843",3,"2023-12-11","Valid",2023,12,"CUST1475","Julie Dominguez","mario74@rocha.com","Male","1991-10-16","Regular","PROD1017","Also","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-12-14","Digital",2023,"SHP11843","Standard","Delivered","2023-12-12","Normal"
"ORD12844",3,"2024-08-06","Valid",2024,8,"CUST1296","Laura Haney","richardsondebra@brooks.com","Female","1986-10-15","New","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-08-09","Digital",2024,"SHP11844","Standard","Delivered","2024-08-09","Normal"
"ORD12845",5,"2025-01-16","Valid",2025,1,"CUST1163","Jeffrey Johnson","troymorris@yahoo.com","Female","1960-07-13","New","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-01-18","Bank",2025,"SHP11845","Express","Failed","2025-01-22","Fast"
"ORD12846",5,"2025-04-15","Valid",2025,4,"CUST1484","Jasmine Beltran","blackburnsusan@gmail.com","Male","1958-04-16","New","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-04-17","Digital",2025,"SHP11846","Express","Failed","2025-04-19","Fast"
"ORD12847",2,"2024-10-29","Valid",2024,10,"CUST1084","Zachary Ferrell","nicholas99@russo.org","Male","1968-02-18","Regular","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-10-31","Bank",2024,"SHP11847","Express","Delivered","2024-10-30","Fast"
"ORD12848",1,"2024-03-30","Valid",2024,3,"CUST1071","Whitney Peters","inunez@yahoo.com","Female","1999-02-22","New","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-04-01","Digital",2024,"SHP11848","Standard","Delivered","2024-03-31","Normal"
"ORD12849",4,"2025-06-24","Valid",2025,6,"CUST1054","Shannon Jones","cherylfowler@wilcox-robertson.com","Female","1972-08-29","VIP","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-06-24","Digital",2025,"SHP11849","Express","Delivered","2025-06-25","Fast"
"ORD12850",3,"2023-04-25","Valid",2023,4,"CUST1392","Brian Smith","mhopkins@carey.biz","Male","1966-09-19","Loyal","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-04-25","Digital",2023,"SHP11850","Standard","Delivered","2023-04-29","Normal"
"ORD12851",1,"2023-11-09","Valid",2023,11,"CUST1046","John Pierce","danielyang@gmail.com","Female","1967-11-21","VIP","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Pending","2023-11-13","Digital",2023,"SHP11851","Standard","Delivered","2023-11-13","Normal"
"ORD12852",1,"2023-08-16","Valid",2023,8,"CUST1398","Ashley Hicks","melissa69@yahoo.com","Other","1960-09-05","Loyal","PROD1043","Determine","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-08-16","Card",2023,"SHP11852","Standard","Delivered","2023-08-18","Normal"
"ORD12853",2,"2025-04-13","Valid",2025,4,"CUST1431","Jack White","zgonzalez@hotmail.com","Other","1964-10-03","Loyal","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-04-13","Digital",2025,"SHP11853","Standard","Delivered","2025-04-18","Normal"
"ORD12854",4,"2025-05-07","Valid",2025,5,"CUST1237","David Davis","petersonpamela@dennis.com","Female","2006-12-11","New","PROD1012","Lose","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-05-09","Digital",2025,"SHP11854","Same Day","Delivered","2025-05-10","Fast"
"ORD12855",3,"2023-09-02","Valid",2023,9,"CUST1103","Christine Wright","vnewman@hotmail.com","Male","1985-03-03","VIP","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-09-04","Card",2023,"SHP11855","Express","Delivered","2023-09-07","Fast"
"ORD12856",4,"2025-03-28","Valid",2025,3,"CUST1209","Brian Lee","jbond@pierce.com","Male","1997-02-09","Loyal","PROD1008","Page","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-03-31","Card",2025,"SHP11856","Express","Failed","2025-03-29","Fast"
"ORD12857",2,"2024-06-09","Valid",2024,6,"CUST1041","Fred Smith","joshuaevans@wise-bush.info","Other","1968-01-10","VIP","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-06-11","Card",2024,"SHP11857","Same Day","Delivered","2024-06-15","Fast"
"ORD12858",5,"2024-06-11","Valid",2024,6,"CUST1315","Jordan Chambers","john40@hotmail.com","Female","1984-06-08","Loyal","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-06-14","Card",2024,"SHP11858","Express","Delivered","2024-06-12","Fast"
"ORD12859",1,"2024-03-02","Valid",2024,3,"CUST1467","William Jones","cynthianguyen@bauer.com","Female","1985-06-02","VIP","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-03-05","Digital",2024,"SHP11859","Standard","Delivered","2024-03-08","Normal"
"ORD12860",3,"2023-02-11","Valid",2023,2,"CUST1453","Cynthia Vang","kelleyjacob@kim.biz","Female","1971-10-08","VIP","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-02-11","Bank",2023,"SHP11860","Same Day","In Transit","2023-02-13","Fast"
"ORD12861",5,"2024-04-09","Valid",2024,4,"CUST1267","Colin Terry","susanwells@hotmail.com","Other","1967-02-11","Regular","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-04-11","Digital",2024,"SHP11861","Standard","Delivered","2024-04-14","Normal"
"ORD12862",2,"2024-09-13","Valid",2024,9,"CUST1385","Chad Scott","deborahjenkins@williams.org","Female","1991-09-23","VIP","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-09-13","Bank",2024,"SHP11862","Same Day","In Transit","2024-09-14","Fast"
"ORD12863",4,"2023-10-05","Valid",2023,10,"CUST1262","Timothy Romero","lori82@gmail.com","Other","1973-03-05","Regular","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-10-07","Digital",2023,"SHP11863","Standard","Delivered","2023-10-10","Normal"
"ORD12864",1,"2025-04-15","Valid",2025,4,"CUST1335","Andrea Hubbard","yyoung@roberts.biz","Male","1994-12-14","VIP","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-04-15","Card",2025,"SHP11864","Express","Delivered","2025-04-17","Fast"
"ORD12865",3,"2023-01-19","Valid",2023,1,"CUST1386","Adam Burgess","crystalwilliams@thomas.net","Other","1963-10-02","New","PROD1034","Center","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Failed","2023-01-19","Digital",2023,"SHP11865","Express","Delivered","2023-01-24","Fast"
"ORD12866",5,"2023-03-07","Valid",2023,3,"CUST1364","Tracy Burke","michael31@yahoo.com","Other","1973-12-31","VIP","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-03-07","Digital",2023,"SHP11866","Express","Cancelled","2023-03-13","Fast"
